# Time	a_winner	a_loosers
2.150399999999999920e+02 2.094176522652647776e+01 1.332658829815978274e+00
2.150500000000000114e+02 2.094331228049236771e+01 1.332483042314499544e+00
2.150600000000000023e+02 2.094485999853199232e+01 1.332307161236196968e+00
2.150699999999999932e+02 2.094640838157419793e+01 1.332131186450108862e+00
2.150800000000000125e+02 2.094795743055048121e+01 1.331955117824905388e+00
2.150900000000000034e+02 2.094950714639499623e+01 1.331778955228879235e+00
2.150999999999999943e+02 2.095105753004456872e+01 1.331602698529949835e+00
2.151100000000000136e+02 2.095260858243868185e+01 1.331426347595658477e+00
2.151200000000000045e+02 2.095416030451954015e+01 1.331249902293168308e+00
2.151299999999999955e+02 2.095571269723203045e+01 1.331073362489262113e+00
2.151399999999999864e+02 2.095726576152375742e+01 1.330896728050340094e+00
2.151500000000000057e+02 2.095881949834505420e+01 1.330719998842419871e+00
2.151599999999999966e+02 2.096037390864898242e+01 1.330543174731133149e+00
2.151699999999999875e+02 2.096192899339136062e+01 1.330366255581725499e+00
2.151800000000000068e+02 2.096348475353076424e+01 1.330189241259053468e+00
2.151899999999999977e+02 2.096504119002853983e+01 1.330012131627583694e+00
2.151999999999999886e+02 2.096659830384881928e+01 1.329834926551390684e+00
2.152100000000000080e+02 2.096815609595852692e+01 1.329657625894155037e+00
2.152199999999999989e+02 2.096971456732740791e+01 1.329480229519163004e+00
2.152299999999999898e+02 2.097127371892801406e+01 1.329302737289302705e+00
2.152400000000000091e+02 2.097283355173573938e+01 1.329125149067064804e+00
2.152500000000000000e+02 2.097439406672881290e+01 1.328947464714539173e+00
2.152599999999999909e+02 2.097595526488833428e+01 1.328769684093412895e+00
2.152700000000000102e+02 2.097751714719825600e+01 1.328591807064969377e+00
2.152800000000000011e+02 2.097907971464542953e+01 1.328413833490087459e+00
2.152899999999999920e+02 2.098064296821959829e+01 1.328235763229236310e+00
2.153000000000000114e+02 2.098220690891340467e+01 1.328057596142478092e+00
2.153100000000000023e+02 2.098377153772241144e+01 1.327879332089463293e+00
2.153199999999999932e+02 2.098533685564513007e+01 1.327700970929428292e+00
2.153300000000000125e+02 2.098690286368299596e+01 1.327522512521196241e+00
2.153400000000000034e+02 2.098846956284043586e+01 1.327343956723173068e+00
2.153499999999999943e+02 2.099003695412480752e+01 1.327165303393347484e+00
2.153600000000000136e+02 2.099160503854647786e+01 1.326986552389286977e+00
2.153700000000000045e+02 2.099317381711881936e+01 1.326807703568137597e+00
2.153799999999999955e+02 2.099474329085819946e+01 1.326628756786620622e+00
2.153899999999999864e+02 2.099631346078401606e+01 1.326449711901033224e+00
2.154000000000000057e+02 2.099788432791871173e+01 1.326270568767243585e+00
2.154099999999999966e+02 2.099945589328777373e+01 1.326091327240690454e+00
2.154199999999999875e+02 2.100102815791975885e+01 1.325911987176381812e+00
2.154300000000000068e+02 2.100260112284629344e+01 1.325732548428891766e+00
2.154399999999999977e+02 2.100417478910211599e+01 1.325553010852359437e+00
2.154499999999999886e+02 2.100574915772506301e+01 1.325373374300486740e+00
2.154600000000000080e+02 2.100732422975607605e+01 1.325193638626536163e+00
2.154699999999999989e+02 2.100890000623925857e+01 1.325013803683328995e+00
2.154799999999999898e+02 2.101047648822183689e+01 1.324833869323243540e+00
2.154900000000000091e+02 2.101205367675423119e+01 1.324653835398212687e+00
2.155000000000000000e+02 2.101363157289000938e+01 1.324473701759722566e+00
2.155099999999999909e+02 2.101521017768593325e+01 1.324293468258810558e+00
2.155200000000000102e+02 2.101678949220200110e+01 1.324113134746061071e+00
2.155300000000000011e+02 2.101836951750139448e+01 1.323932701071607987e+00
2.155399999999999920e+02 2.101995025465054923e+01 1.323752167085127773e+00
2.155500000000000114e+02 2.102153170471914478e+01 1.323571532635840153e+00
2.155600000000000023e+02 2.102311386878013977e+01 1.323390797572506106e+00
2.155699999999999932e+02 2.102469674790975063e+01 1.323209961743423868e+00
2.155800000000000125e+02 2.102628034318749428e+01 1.323029024996429603e+00
2.155900000000000034e+02 2.102786465569621654e+01 1.322847987178891849e+00
2.155999999999999943e+02 2.102944968652206370e+01 1.322666848137712847e+00
2.156100000000000136e+02 2.103103543675452514e+01 1.322485607719325440e+00
2.156200000000000045e+02 2.103262190748645111e+01 1.322304265769688625e+00
2.156299999999999955e+02 2.103420909981406339e+01 1.322122822134287112e+00
2.156399999999999864e+02 2.103579701483696951e+01 1.321941276658130882e+00
2.156500000000000057e+02 2.103738565365816982e+01 1.321759629185749851e+00
2.156599999999999966e+02 2.103897501738410369e+01 1.321577879561192770e+00
2.156699999999999875e+02 2.104056510712461758e+01 1.321396027628026770e+00
2.156800000000000068e+02 2.104215592399301471e+01 1.321214073229332708e+00
2.156899999999999977e+02 2.104374746910607641e+01 1.321032016207703608e+00
2.156999999999999886e+02 2.104533974358404436e+01 1.320849856405243550e+00
2.157100000000000080e+02 2.104693274855068097e+01 1.320667593663563677e+00
2.157199999999999989e+02 2.104852648513323743e+01 1.320485227823780860e+00
2.157299999999999898e+02 2.105012095446250697e+01 1.320302758726515702e+00
2.157400000000000091e+02 2.105171615767283910e+01 1.320120186211889868e+00
2.157500000000000000e+02 2.105331209590212538e+01 1.319937510119522983e+00
2.157599999999999909e+02 2.105490877029185270e+01 1.319754730288531741e+00
2.157700000000000102e+02 2.105650618198708912e+01 1.319571846557526573e+00
2.157800000000000011e+02 2.105810433213653354e+01 1.319388858764608541e+00
2.157899999999999920e+02 2.105970322189250155e+01 1.319205766747370445e+00
2.158000000000000114e+02 2.106130285241096090e+01 1.319022570342888834e+00
2.158100000000000023e+02 2.106290322485154576e+01 1.318839269387726221e+00
2.158199999999999932e+02 2.106450434037757447e+01 1.318655863717926868e+00
2.158300000000000125e+02 2.106610620015606017e+01 1.318472353169014122e+00
2.158400000000000034e+02 2.106770880535772150e+01 1.318288737575989078e+00
2.158499999999999943e+02 2.106931215715703232e+01 1.318105016773327476e+00
2.158600000000000136e+02 2.107091625673220392e+01 1.317921190594975922e+00
2.158700000000000045e+02 2.107252110526522770e+01 1.317737258874352113e+00
2.158799999999999955e+02 2.107412670394187515e+01 1.317553221444339062e+00
2.158899999999999864e+02 2.107573305395172625e+01 1.317369078137285321e+00
2.159000000000000057e+02 2.107734015648818726e+01 1.317184828785001205e+00
2.159099999999999966e+02 2.107894801274850138e+01 1.317000473218756129e+00
2.159199999999999875e+02 2.108055662393377716e+01 1.316816011269276832e+00
2.159300000000000068e+02 2.108216599124900981e+01 1.316631442766743598e+00
2.159399999999999977e+02 2.108377611590307410e+01 1.316446767540788265e+00
2.159499999999999886e+02 2.108538699910878123e+01 1.316261985420491998e+00
2.159600000000000080e+02 2.108699864208287167e+01 1.316077096234381072e+00
2.159699999999999989e+02 2.108861104604602588e+01 1.315892099810426430e+00
2.159799999999999898e+02 2.109022421222292820e+01 1.315706995976040128e+00
2.159900000000000091e+02 2.109183814184223138e+01 1.315521784558071117e+00
2.160000000000000000e+02 2.109345283613660982e+01 1.315336465382804132e+00
2.160099999999999909e+02 2.109506829634277025e+01 1.315151038275957696e+00
2.160200000000000102e+02 2.109668452370147307e+01 1.314965503062678343e+00
2.160300000000000011e+02 2.109830151945754295e+01 1.314779859567541731e+00
2.160399999999999920e+02 2.109991928485990442e+01 1.314594107614545537e+00
2.160500000000000114e+02 2.110153782116159604e+01 1.314408247027111010e+00
2.160600000000000023e+02 2.110315712961977752e+01 1.314222277628076974e+00
2.160699999999999932e+02 2.110477721149576524e+01 1.314036199239698499e+00
2.160800000000000125e+02 2.110639806805505359e+01 1.313850011683643793e+00
2.160900000000000034e+02 2.110801970056731847e+01 1.313663714780990421e+00
2.160999999999999943e+02 2.110964211030646354e+01 1.313477308352223316e+00
2.161100000000000136e+02 2.111126529855062017e+01 1.313290792217231884e+00
2.161200000000000045e+02 2.111288926658216880e+01 1.313104166195307121e+00
2.161299999999999955e+02 2.111451401568778152e+01 1.312917430105137173e+00
2.161399999999999864e+02 2.111613954715842212e+01 1.312730583764806669e+00
2.161500000000000057e+02 2.111776586228936381e+01 1.312543626991791834e+00
2.161599999999999966e+02 2.111939296238023189e+01 1.312356559602958717e+00
2.161699999999999875e+02 2.112102084873501084e+01 1.312169381414558744e+00
2.161800000000000068e+02 2.112264952266207274e+01 1.311982092242227615e+00
2.161899999999999977e+02 2.112427898547418792e+01 1.311794691900979970e+00
2.161999999999999886e+02 2.112590923848856761e+01 1.311607180205208278e+00
2.162100000000000080e+02 2.112754028302686038e+01 1.311419556968678846e+00
2.162199999999999989e+02 2.112917212041519832e+01 1.311231822004528702e+00
2.162299999999999898e+02 2.113080475198419350e+01 1.311043975125261607e+00
2.162400000000000091e+02 2.113243817906900901e+01 1.310856016142746272e+00
2.162500000000000000e+02 2.113407240300930923e+01 1.310667944868212365e+00
2.162599999999999909e+02 2.113570742514935219e+01 1.310479761112247621e+00
2.162700000000000102e+02 2.113734324683796828e+01 1.310291464684794294e+00
2.162800000000000011e+02 2.113897986942860285e+01 1.310103055395146265e+00
2.162899999999999920e+02 2.114061729427933400e+01 1.309914533051945051e+00
2.163000000000000114e+02 2.114225552275289743e+01 1.309725897463177358e+00
2.163100000000000023e+02 2.114389455621672553e+01 1.309537148436170417e+00
2.163199999999999932e+02 2.114553439604292251e+01 1.309348285777590437e+00
2.163300000000000125e+02 2.114717504360835321e+01 1.309159309293438378e+00
2.163400000000000034e+02 2.114881650029463245e+01 1.308970218789045070e+00
2.163499999999999943e+02 2.115045876748813569e+01 1.308781014069070547e+00
2.163600000000000136e+02 2.115210184658005232e+01 1.308591694937498717e+00
2.163700000000000045e+02 2.115374573896640342e+01 1.308402261197634475e+00
2.163799999999999955e+02 2.115539044604806662e+01 1.308212712652099263e+00
2.163899999999999864e+02 2.115703596923077257e+01 1.308023049102829516e+00
2.164000000000000057e+02 2.115868230992518662e+01 1.307833270351070443e+00
2.164099999999999966e+02 2.116032946954687688e+01 1.307643376197376028e+00
2.164199999999999875e+02 2.116197744951638171e+01 1.307453366441601705e+00
2.164300000000000068e+02 2.116362625125921682e+01 1.307263240882902577e+00
2.164399999999999977e+02 2.116527587620589657e+01 1.307072999319730755e+00
2.164499999999999886e+02 2.116692632579198374e+01 1.306882641549827584e+00
2.164600000000000080e+02 2.116857760145807887e+01 1.306692167370225865e+00
2.164699999999999989e+02 2.117022970464987353e+01 1.306501576577242307e+00
2.164799999999999898e+02 2.117188263681819294e+01 1.306310868966473304e+00
2.164900000000000091e+02 2.117353639941896404e+01 1.306120044332793606e+00
2.165000000000000000e+02 2.117519099391330784e+01 1.305929102470351433e+00
2.165099999999999909e+02 2.117684642176753229e+01 1.305738043172562701e+00
2.165200000000000102e+02 2.117850268445315365e+01 1.305546866232111247e+00
2.165300000000000011e+02 2.118015978344695682e+01 1.305355571440941276e+00
2.165399999999999920e+02 2.118181772023098475e+01 1.305164158590255363e+00
2.165500000000000114e+02 2.118347649629259521e+01 1.304972627470510016e+00
2.165600000000000023e+02 2.118513611312447509e+01 1.304780977871410785e+00
2.165699999999999932e+02 2.118679657222466872e+01 1.304589209581910048e+00
2.165800000000000125e+02 2.118845787509661704e+01 1.304397322390201674e+00
2.165900000000000034e+02 2.119012002324918242e+01 1.304205316083717703e+00
2.165999999999999943e+02 2.119178301819666288e+01 1.304013190449123005e+00
2.166100000000000136e+02 2.119344686145883472e+01 1.303820945272313070e+00
2.166200000000000045e+02 2.119511155456099871e+01 1.303628580338409115e+00
2.166299999999999955e+02 2.119677709903395879e+01 1.303436095431752317e+00
2.166399999999999864e+02 2.119844349641412151e+01 1.303243490335901589e+00
2.166500000000000057e+02 2.120011074824346764e+01 1.303050764833628916e+00
2.166599999999999966e+02 2.120177885606960544e+01 1.302857918706914697e+00
2.166699999999999875e+02 2.120344782144580265e+01 1.302664951736943744e+00
2.166800000000000068e+02 2.120511764593102200e+01 1.302471863704101285e+00
2.166899999999999977e+02 2.120678833108993189e+01 1.302278654387967194e+00
2.166999999999999886e+02 2.120845987849296677e+01 1.302085323567312880e+00
2.167100000000000080e+02 2.121013228971632358e+01 1.301891871020097291e+00
2.167199999999999989e+02 2.121180556634203640e+01 1.301698296523460030e+00
2.167299999999999898e+02 2.121347970995795862e+01 1.301504599853720689e+00
2.167400000000000091e+02 2.121515472215783049e+01 1.301310780786370636e+00
2.167500000000000000e+02 2.121683060454132530e+01 1.301116839096070565e+00
2.167599999999999909e+02 2.121850735871401739e+01 1.300922774556646289e+00
2.167700000000000102e+02 2.122018498628748162e+01 1.300728586941081399e+00
2.167800000000000011e+02 2.122186348887929697e+01 1.300534276021515723e+00
2.167899999999999920e+02 2.122354286811308199e+01 1.300339841569239097e+00
2.168000000000000114e+02 2.122522312561853397e+01 1.300145283354686043e+00
2.168100000000000023e+02 2.122690426303146083e+01 1.299950601147433549e+00
2.168199999999999932e+02 2.122858628199380604e+01 1.299755794716193069e+00
2.168300000000000125e+02 2.123026918415368769e+01 1.299560863828808088e+00
2.168400000000000034e+02 2.123195297116544822e+01 1.299365808252247900e+00
2.168499999999999943e+02 2.123363764468967574e+01 1.299170627752603835e+00
2.168600000000000136e+02 2.123532320639322535e+01 1.298975322095082374e+00
2.168700000000000045e+02 2.123700965794929374e+01 1.298779891044002488e+00
2.168799999999999955e+02 2.123869700103741565e+01 1.298584334362789638e+00
2.168899999999999864e+02 2.124038523734349937e+01 1.298388651813971340e+00
2.169000000000000057e+02 2.124207436855991205e+01 1.298192843159170051e+00
2.169099999999999966e+02 2.124376439638545477e+01 1.297996908159099627e+00
2.169199999999999875e+02 2.124545532252545144e+01 1.297800846573561762e+00
2.169300000000000068e+02 2.124714714869173093e+01 1.297604658161437552e+00
2.169399999999999977e+02 2.124883987660271956e+01 1.297408342680682836e+00
2.169499999999999886e+02 2.125053350798344809e+01 1.297211899888325526e+00
2.169600000000000080e+02 2.125222804456559089e+01 1.297015329540458284e+00
2.169699999999999989e+02 2.125392348808750853e+01 1.296818631392232524e+00
2.169799999999999898e+02 2.125561984029429041e+01 1.296621805197855526e+00
2.169900000000000091e+02 2.125731710293778676e+01 1.296424850710580667e+00
2.170000000000000000e+02 2.125901527777665478e+01 1.296227767682707865e+00
2.170099999999999909e+02 2.126071436657637648e+01 1.296030555865573586e+00
2.170200000000000102e+02 2.126241437110934029e+01 1.295833215009545514e+00
2.170300000000000011e+02 2.126411529315483762e+01 1.295635744864019223e+00
2.170399999999999920e+02 2.126581713449911959e+01 1.295438145177410849e+00
2.170500000000000114e+02 2.126751989693546108e+01 1.295240415697152425e+00
2.170600000000000023e+02 2.126922358226416421e+01 1.295042556169683889e+00
2.170699999999999932e+02 2.127092819229259746e+01 1.294844566340451086e+00
2.170800000000000125e+02 2.127263372883530224e+01 1.294646445953895775e+00
2.170900000000000034e+02 2.127434019371393603e+01 1.294448194753453629e+00
2.170999999999999943e+02 2.127604758875739677e+01 1.294249812481545581e+00
2.171100000000000136e+02 2.127775591580182990e+01 1.294051298879572931e+00
2.171200000000000045e+02 2.127946517669066750e+01 1.293852653687910026e+00
2.171299999999999955e+02 2.128117537327467446e+01 1.293653876645902034e+00
2.171399999999999864e+02 2.128288650741202304e+01 1.293454967491852958e+00
2.171500000000000057e+02 2.128459858096828583e+01 1.293255925963024522e+00
